id,created_at,screen_name,u_created_at,statuses_count,followers,friends,location,profile_background_color,text
ID_1266987525312319488,5/31/2020 6:59,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17239,52539,17729,"Glasgow, Scotland",C0DEED,"We're not anywhere near limiting the climate to 1.5C."" 

@SaleemulHuq
 Director of the International Centre for Cli… https://t.co/Xn449NOfHD"
ID_1267002624911519744,5/31/2020 7:59,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17240,52540,17729,"Glasgow, Scotland",C0DEED,"The speed and extent of current global warming exceeds any similar event in the past 2 000 years 

""We find that th… https://t.co/QPIobh3Dno"
ID_1267014439510986753,5/31/2020 8:45,EcoManDan,Sat Nov 12 00:46:03 +0000 2011,3700,181,462,"Toronto, Ontario, Canada",709397,"#cc #climatechange RT @UNEP: Nature gives us so much - it's time to raise our voices #ForNature.

Over 600 online… https://t.co/plIAerPafo"
ID_1267017724494073856,5/31/2020 8:59,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17241,52542,17833,"Glasgow, Scotland",C0DEED,"“This summer is definitely not going to be like any other summer ”

“We’re not going to have the same level of faci… https://t.co/4B5ZhbPNLM"
ID_1267022286965616642,5/31/2020 9:17,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,231530,25416,27287,"Taos, New Mexico, USA",8B542B,Are we puppets of a mad empire or citizens of the #Earth? https://t.co/waa0DHjABr Steamdrills #ClimateChange https://t.co/5wKdLkTzdg
ID_1267023058205892608,5/31/2020 9:20,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,231531,25416,27287,"Taos, New Mexico, USA",8B542B,SteamDrills -The Creator creates the Created who in turn creates the Creator Climate #5Star #Inspiration from RiveraSunAuthor
ID_1267028584838967297,5/31/2020 9:42,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,231533,25416,27287,"Taos, New Mexico, USA",8B542B,She had nothing to lose and nothing to do but fight--a protest novel 5Star Climate https://t.co/CgVd9hySUC https://t.co/Ty8NZyT3dV
ID_1267031103342329863,5/31/2020 9:52,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,231535,25416,27287,"Taos, New Mexico, USA",8B542B,SteamDrills Their bodies screamed SOS but there was no one but stony #prison guards to read the Morse code of their lives Climate 5Star
ID_1267031865074110464,5/31/2020 9:55,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,231536,25416,27287,"Taos, New Mexico, USA",8B542B,SteamDrills -Man must survive with the Earth  or else we will vanish from its face ClimateChange #NoDAPL NoKXL 5Star RiveraSunAuthor
ID_1267032824089059328,5/31/2020 9:59,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17241,52545,17833,"Glasgow, Scotland",C0DEED,It’s vital that countries make use of this extra time &amp; ensure their economic recovery plans are climate smart &amp; do… https://t.co/6ohDnpGWgB
ID_1267033193494044673,5/31/2020 10:00,chriscartw83,Fri Mar 18 15:04:19 +0000 2016,28352,2480,281,Caribbean,F5F8FA,"Daily #temperatures anomalies 31.05.20
Heat in arctic 
Immense heatblob inland #Antarctica  but hidden by cold area… https://t.co/svkEKgcOae"
ID_1267033567705608194,5/31/2020 10:01,chriscartw83,Fri Mar 18 15:04:19 +0000 2016,28354,2480,281,Caribbean,F5F8FA,"#methane  and #co2 #emissions all over the world  30.05.2020
Check out Europe oozing methane 
And Brazil oozing co2… https://t.co/lEzS0OvuBb"
ID_1267039049795219458,5/31/2020 10:23,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,91040,38625,27981,"Ottawa, Ontario",131516,"@Tutkija5 @Dcoronata I rest my case...

Typical climate denier: 

- no peer-reviewed studies
- no training in the c… https://t.co/MOpAlIOtR7"
ID_1267040983121879042,5/31/2020 10:31,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,91043,38625,27980,"Ottawa, Ontario",131516,"@Tutkija5 @Dcoronata Richard Lindzen⁉️ 

Of all the climate experts out there  you pick him -… https://t.co/v4Pynzco9J"
ID_1267043147785306112,5/31/2020 10:40,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,91045,38625,27980,"Ottawa, Ontario",131516,"@Tutkija5 @Dcoronata @RoyWSpencer Nope  I don't care what you think... 

I do care that a climate denier is polluti… https://t.co/KhFQWgKIbs"
ID_1267043893926866950,5/31/2020 10:42,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,91046,38625,27980,"Ottawa, Ontario",131516,"@Tutkija5 @Dcoronata All he is a contrarian... and that does not say much

- #climatecrisis #climatebrawl #climatechange"
ID_1267047923675623425,5/31/2020 10:59,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17243,52546,17834,"Glasgow, Scotland",C0DEED,"If you care about the economy. It's time to invest in nature!

#ActOnClimate #ClimateCrisis #KeepItInTheGround https://t.co/oyuMhwxfR6"
ID_1267049051884867584,5/31/2020 11:03,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,91047,38625,27981,"Ottawa, Ontario",131516,"@Tutkija5 @Dcoronata @RoyWSpencer Why do one cares what you have to say:

1st - you cherry-pick facts
2nd - your st… https://t.co/5W61OVhtr9"
ID_1267049618384343040,5/31/2020 11:05,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,91049,38625,27981,"Ottawa, Ontario",131516,"@Tutkija5 @Dribelo1 @DanCady This is very old climate denier junk. 

You just got this from your denier buddies  di… https://t.co/d4xTXoe8YE"
ID_1267050311774068742,5/31/2020 11:08,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,91050,38625,27981,"Ottawa, Ontario",131516,GOOD MORNING 👍 friends of #climatebrawl: hope all is well. Climate deniers continue to spread toxic pollution acros… https://t.co/j8RusabSmr
ID_1267063022956146696,5/31/2020 11:59,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17244,52548,17834,"Glasgow, Scotland",C0DEED,"“Climate change is no longer a distant threat but something that is impacting economies now ”

In 2018 the US susta… https://t.co/3X1WEwyeay"
ID_1267066268336750592,5/31/2020 12:11,JaneKBrundage,Sat Mar 17 17:26:44 +0000 2012,11732,116,85,"Coyoacán, Mexico City",C0DEED,It Will Get Darker Before the Dawn  #COVID19Crisis #EconomicImpact #Pandemic #GlobalEconomy #Denial… https://t.co/Y9GGTa2R6V
ID_1267068075729453056,5/31/2020 12:19,JaneKBrundage,Sat Mar 17 17:26:44 +0000 2012,11737,116,85,"Coyoacán, Mexico City",C0DEED,#Deforestation #OilSpills #Coronavirus: Crises Converge in #AmazonRainforest | #COVID19 #ClimateCrisis #Brazil… https://t.co/c6xlH5ziXs
ID_1267068481238949890,5/31/2020 12:20,JaneKBrundage,Sat Mar 17 17:26:44 +0000 2012,11738,116,85,"Coyoacán, Mexico City",C0DEED,HOPE SPRINGS ETERNAL | Planning4 My Grandkids' Future | #Coronavirus #Science #AirQuality #WaterQuality #Government… https://t.co/izzmWzzNGA
ID_1267069179338862592,5/31/2020 12:23,chriscartw83,Fri Mar 18 15:04:19 +0000 2016,28357,2480,281,Caribbean,F5F8FA,"#methane in #Arctic   30.05.20 
No emissions visible in russian arctic on the daily global map in the arctic.
But A… https://t.co/rQ9Bh8RnyR"
ID_1267077833051996160,5/31/2020 12:57,chriscartw83,Fri Mar 18 15:04:19 +0000 2016,28359,2480,282,Caribbean,F5F8FA,"Daily CO2
Mauna Loa Obs
28.05 2020 416.47ppm
28.05 2019 414.4 ppm
+2.07/ 1 yr
We need 72 years to double Co2 ppm an… https://t.co/NAtB5Ltuec"
ID_1267078122463092736,5/31/2020 12:59,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17245,52552,17834,"Glasgow, Scotland",C0DEED,“We risk a ‘climate apartheid’ scenario where the wealthy pay to escape overheating  hunger  and conflict while the… https://t.co/pM44XtyXbA
ID_1267083474642636807,5/31/2020 13:20,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,231562,25409,27288,"Taos, New Mexico, USA",8B542B,"SteamDrills -""There's truth and then there's truth "" she said  ""which would you prefer? Climate 5Star #Inspiration from RiveraSunAuthor"
ID_1267085237336539139,5/31/2020 13:27,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,91055,38627,27963,"Ottawa, Ontario",131516,@Sustainable2050 Sounds like all climate deniers to me 🤓
ID_1267088758035398657,5/31/2020 13:41,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,231565,25409,27288,"Taos, New Mexico, USA",8B542B,SteamDrills -Baby-stroller marches! Protest as fashion! As weight loss! Climate 5Star ClimateChange
ID_1267089050579750919,5/31/2020 13:42,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,231566,25409,27288,"Taos, New Mexico, USA",8B542B,Earth Is Singing Her Revolution – Revolutionary Table Excerpt from Steam Drills https://t.co/JAl4UGriM2 Climate https://t.co/LG6tNRrubB
ID_1267089899225825287,5/31/2020 13:45,BlondieClimate,Tue Dec 05 21:32:20 +0000 2017,48511,1493,4523,"Florida, USA",0,These gutsy kids called out Florida officials on climate change | Column https://t.co/QlxK7wKKkE
ID_1267089936966090755,5/31/2020 13:45,EcoManDan,Sat Nov 12 00:46:03 +0000 2011,3701,181,462,"Toronto, Ontario, Canada",709397,#cc #climatechange RT @UNEP: #StayHome and take a virtual visit to Pumalín Douglas Tompkins National Park in Chile.… https://t.co/QaVaUfAmkT
ID_1267090937324371976,5/31/2020 13:49,BlondieClimate,Tue Dec 05 21:32:20 +0000 2017,48513,1493,4523,"Florida, USA",0,Saturday Soapbox: If we ignore climate change science too long  there will be no recovery https://t.co/1zW2H3csFf via @Yakima_Herald
ID_1267091226240716802,5/31/2020 13:51,BlondieClimate,Tue Dec 05 21:32:20 +0000 2017,48514,1493,4523,"Florida, USA",0,When Climate Change and the Pandemic Collide  a Third Beast Is Born https://t.co/TjSv285eFr via @TheWireScience
ID_1267093142874075136,5/31/2020 13:58,BlondieClimate,Tue Dec 05 21:32:20 +0000 2017,48517,1493,4523,"Florida, USA",0,Saturday Soapbox: If we ignore climate change science too long  there will be no recovery https://t.co/1zW2H3csFf via @Yakima_Herald
ID_1267093200239579140,5/31/2020 13:58,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,91058,38627,27963,"Ottawa, Ontario",131516,"""the biggest ""green"" stimulus package in history"" - https://t.co/LKUptYhPvv - #climatecrisis #climatechange #greennewdeal"
ID_1267093221978411009,5/31/2020 13:59,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17246,52553,17833,"Glasgow, Scotland",C0DEED,"“Do you think it’s right that we go on destroying the natural world?”

“a bleached reef is a tragic sight”.

“A des… https://t.co/8tvFeFQaCc"
ID_1267093269894266880,5/31/2020 13:59,BlondieClimate,Tue Dec 05 21:32:20 +0000 2017,48518,1493,4523,"Florida, USA",0,When Climate Change and the Pandemic Collide  a Third Beast Is Born https://t.co/TjSv285eFr via @TheWireScience
ID_1267093342426464256,5/31/2020 13:59,BlondieClimate,Tue Dec 05 21:32:20 +0000 2017,48519,1493,4523,"Florida, USA",0,Climate Crisis Weekly: Here's why planting trees is great  but it's not enough https://t.co/l2Te6KzeEU via @electrekco
ID_1267093569237659648,5/31/2020 14:00,BlondieClimate,Tue Dec 05 21:32:20 +0000 2017,48520,1493,4523,"Florida, USA",0,Climate change: How a green new deal really could go global https://t.co/q2a7z69ODv
ID_1267095237043859458,5/31/2020 14:07,BlondieClimate,Tue Dec 05 21:32:20 +0000 2017,48527,1493,4525,"Florida, USA",0,As big economies plan to start up  climate change is at a crossroad https://t.co/QZ55givFAw
ID_1267095299799031808,5/31/2020 14:07,BlondieClimate,Tue Dec 05 21:32:20 +0000 2017,48528,1493,4525,"Florida, USA",0,Creating jobs  fighting climate change and correcting the record https://t.co/4se3b0fcQs via @mydesert
ID_1267095575448686592,5/31/2020 14:08,BlondieClimate,Tue Dec 05 21:32:20 +0000 2017,48531,1493,4525,"Florida, USA",0,Climate change is nonpartisan https://t.co/sdRqHjiHdP via @dailyherald
ID_1267096378209185793,5/31/2020 14:11,BlondieClimate,Tue Dec 05 21:32:20 +0000 2017,48534,1493,4525,"Florida, USA",0,Climate Change Adding to Potential Danger of Hurricane Season https://t.co/619mPllYP7
ID_1267096781554417664,5/31/2020 14:13,BlondieClimate,Tue Dec 05 21:32:20 +0000 2017,48535,1493,4525,"Florida, USA",0,Retreat from sea among options as Thames-Coromandel plans for coastal  change https://t.co/VREFD6qot0
ID_1267099878414585858,5/31/2020 14:25,chriscartw83,Fri Mar 18 15:04:19 +0000 2016,28364,2480,282,Caribbean,F5F8FA,"Warmest daily temperatures

47  Iran
46  Saudi Arabia Kuwait
45  India  UAE 
44   Iraq Niger
43  Algeria Sudan Qata… https://t.co/kfouXGNL5n"
ID_1267100266576277504,5/31/2020 14:26,charlierichmond,Mon Sep 22 03:30:33 +0000 2008,335993,1809,1860,Vancouver and London,C0DEED,Canadian Court Slams Trump Climate Advisor in Successful Libel Case | DeSmog https://t.co/yM2nxmWn5q
ID_1267100803694821376,5/31/2020 14:29,chriscartw83,Fri Mar 18 15:04:19 +0000 2016,28365,2480,282,Caribbean,F5F8FA,"30.05.20 daily ice sheet 
Say bye-bye to  #Arctic
No one seems to care. So  i guess it's not important.
Giant heatw… https://t.co/7y9FDBaNkc"
ID_1267101802970910721,5/31/2020 14:33,chriscartw83,Fri Mar 18 15:04:19 +0000 2016,28366,2480,282,Caribbean,F5F8FA,"Daily climate news 31.05.2020

Co2 ppm stuck near 416-417 
Airlines reopening
Scandinavia oozing methane  Brazil oo… https://t.co/RWKgRydrh4"
ID_1267101915629797376,5/31/2020 14:33,charlierichmond,Mon Sep 22 03:30:33 +0000 2008,335996,1809,1860,Vancouver and London,C0DEED,The climate challenges facing the helicopter industry - Vertical Magazine https://t.co/90VOy9wIIc
ID_1267108321527582721,5/31/2020 14:59,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17247,52557,17833,"Glasgow, Scotland",C0DEED,"Climate change is one of the biggest challenges the world faces.

With every challenge there is an opportunity to n… https://t.co/G8hkZNsLBJ"
ID_1267108748134354944,5/31/2020 15:00,DavidLWindt,Wed Dec 30 16:17:17 +0000 2009,24881,4514,983,New York City,C0DEED,"""We're now in our 70s  and we're worried if we're going to be driven out of our home. We're worried that if we surv… https://t.co/ylaBJJzdbJ"
ID_1267109417339752448,5/31/2020 15:03,DavidLWindt,Wed Dec 30 16:17:17 +0000 2009,24883,4514,983,New York City,C0DEED,"This is what the #ClimateCrisis looks like in #Europe right now.

#UK: ""Wildfires raged around beauty spots across… https://t.co/OtpzI42eQK"
ID_1267112892933046273,5/31/2020 15:17,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,231577,25410,27289,"Taos, New Mexico, USA",8B542B,"#SteamDrills ""Literary art with a message"" Greed Love #Climate #Racism #Heroes &amp; Solutions https://t.co/dQQ4P79m7e https://t.co/0Ze0bvL8C7"
ID_1267116364428447745,5/31/2020 15:30,DavidLWindt,Wed Dec 30 16:17:17 +0000 2009,24895,4515,983,New York City,C0DEED,@jimmy_dore @johncusack The Climate Scientist has logged on. https://t.co/TxL4GCvA9W
ID_1267123420778594309,5/31/2020 15:59,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17248,52557,17833,"Glasgow, Scotland",C0DEED,"A warmer planet means more potential for death and illnesses 

It means lower air quality  especially in densely po… https://t.co/FJcGPtxD9C"
ID_1267135235461873664,5/31/2020 16:45,EcoManDan,Sat Nov 12 00:46:03 +0000 2011,3702,181,462,"Toronto, Ontario, Canada",709397,#cc #climatechange RT @UNEP: The @UNEP_Africa office sourced African youth voices #ForNature on the… https://t.co/gnxv0qpNJh
ID_1267143859064246272,5/31/2020 17:20,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,231587,25413,27289,"Taos, New Mexico, USA",8B542B,SteamDrills -Make it fun  huh?  He'd be down there at the protest singing Yankee Doodle instead of chanting angry slogans #Climate 5Star
ID_1267150334633431040,5/31/2020 17:45,EcoManDan,Sat Nov 12 00:46:03 +0000 2011,3703,181,462,"Toronto, Ontario, Canada",709397,"#cc #climatechange RT @UNEP: RT @JoyceMsuya: The #GlobalGoals🇺🇳 are our blueprint for a better shared future.

Thes… https://t.co/OwCYI4oJDr"
ID_1267151257556393984,5/31/2020 17:49,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,91081,38643,27999,"Ottawa, Ontario",131516,There are many cheap shots and insults that I receive daily from climate deniers  but this one  under the circumsta… https://t.co/tsMhtO8TgT
ID_1267163224807538688,5/31/2020 18:37,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,231593,25412,27291,"Taos, New Mexico, USA",8B542B,SteamDrills is a roller coaster ride about #Climate #Earth &amp; Love. Free flags 4 #EarthDay https://t.co/CgVd9hySUC https://t.co/cVoxz1eNzM
ID_1267168719429488640,5/31/2020 18:59,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17251,52561,17835,"Glasgow, Scotland",C0DEED,"We climate activists listen to the scientists  at the moment we are all trying to flatten the curve.

But climate c… https://t.co/iFwW0cKPud"
ID_1267180534263943168,5/31/2020 19:45,EcoManDan,Sat Nov 12 00:46:03 +0000 2011,3704,181,462,"Toronto, Ontario, Canada",709397,#cc #climatechange RT @UNEP: RT @andersen_inger: Post #COVID19  as we seek to rebuild our cities and connection  cl… https://t.co/6lKxPGndna
ID_1267183818915676165,5/31/2020 19:59,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17252,52557,17834,"Glasgow, Scotland",C0DEED,"“We might already have crossed the threshold for a cascade of inter-related tipping points ”

“could trigger a shif… https://t.co/ETpBg6zXQV"
ID_1267198918468571136,5/31/2020 20:59,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17253,52560,17835,"Glasgow, Scotland",C0DEED,"""Almost 8 000 new private jets are expected to be bought by multinational companies and the super-rich over the nex… https://t.co/77GLzh9WsY"
ID_1267203500670361601,5/31/2020 21:17,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,231610,25411,27291,"Taos, New Mexico, USA",8B542B,Someone has to lead &amp; that someone is every single one of us. #SteamDrills Climate #Heroes https://t.co/1q75cRlAbT https://t.co/pFrkSlg0sb
ID_1267204252843327489,5/31/2020 21:20,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,231611,25411,27291,"Taos, New Mexico, USA",8B542B,SteamDrills -It's hard to heal a rotten heart.  A cold one though?  That just needs a little warmth Climate #5Star by RiveraSunAuthor
ID_1267209528946364417,5/31/2020 21:41,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,231612,25411,27291,"Taos, New Mexico, USA",8B542B,"SteamDrills -""We can't have moms and children in the streets.""No  Jack snorted very quietly  that would change this country #ClimateChange"
ID_1267211849042399232,5/31/2020 21:50,chriscartw83,Fri Mar 18 15:04:19 +0000 2016,28371,2482,282,Caribbean,F5F8FA,"Some powerful photographs coming out from US  today.
Such as this one.

Something awfully wrong in America nowadays… https://t.co/DiN2H4na3w"
ID_1267213044947525632,5/31/2020 21:55,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,231616,25411,27291,"Taos, New Mexico, USA",8B542B,SteamDrills -Mountaintop removal is the symptom of a disease called: if-I-can't-see-it-I-don't-care Climate #Coal 5Star RiveraSunAuthor
ID_1267214017921036289,5/31/2020 21:59,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17254,52559,17834,"Glasgow, Scotland",C0DEED,"“THAWING PERMAFROST is one of the TIPPING POINTS for CLIMATE BREAKDOWN and it’s HAPPENING before our very eyes ”

“… https://t.co/xohlATD8PX"
ID_1267224750260133888,5/31/2020 22:41,DavidLWindt,Wed Dec 30 16:17:17 +0000 2009,25012,4516,983,New York City,C0DEED,@ggreenwald @aaronjmate The Climate Scientist has logged in. https://t.co/oKpGrrGE63
